27.000166, 1.012081, 0.972468, 0.987906
27.000366, 1.024431, 0.963996, 1.016384
27.000566, 1.016198, 0.963996, 1.008247
27.000766, 1.012081, 0.959760, 1.012316
27.000966, 1.020315, 0.968232, 1.016384
27.001166, 1.003847, 0.963996, 1.008247
27.001366, 1.012081, 0.968232, 1.000111
27.001566, 1.016198, 0.968232, 1.016384
27.001766, 1.012081, 0.963996, 1.012316
27.001966, 1.020315, 0.968232, 1.008247
27.002166, 1.012081, 0.963996, 1.024520
27.002366, 1.003847, 0.955524, 1.016384
27.002566, 0.999730, 0.955524, 1.016384
27.002766, 1.007964, 0.963996, 1.012316
27.002966, 1.012081, 0.976703, 1.012316
27.003166, 0.995613, 0.963996, 1.016384
27.003367, 1.012081, 0.959760, 1.012316
27.003567, 1.012081, 0.968232, 1.073339
27.003767, 1.012081, 0.959760, 1.069271
27.003967, 0.995613, 0.963996, 1.000111
27.004167, 0.999730, 0.980939, 1.000111
27.004367, 1.012081, 0.972468, 1.004179
27.004567, 1.007964, 0.976703, 1.016384
27.004767, 1.003847, 0.959760, 1.008247
27.004967, 1.003847, 0.955524, 1.004179
27.005167, 1.003847, 0.972468, 1.000111
27.005367, 1.016198, 0.976703, 1.016384
27.005567, 1.007964, 0.955524, 1.016384
27.005767, 1.007964, 0.963996, 1.012316
27.005967, 1.003847, 0.955524, 1.004179
27.006167, 1.020315, 0.968232, 1.024520
27.006367, 1.012081, 0.963996, 1.016384
27.006567, 1.016198, 0.963996, 1.020452
27.006767, 1.020315, 0.963996, 1.008247
27.006967, 1.007964, 0.955524, 1.020452
27.007167, 1.003847, 0.955524, 1.008247
27.007367, 1.003847, 0.968232, 1.016384
27.007567, 0.995613, 0.959760, 1.024520
27.007767, 0.999730, 0.959760, 1.020452
27.007967, 1.032665, 0.955524, 1.020452
27.008167, 1.020315, 0.968232, 1.008247
27.008367, 1.007964, 0.968232, 1.004179
27.008567, 1.016198, 0.976703, 0.991974
27.008767, 1.012081, 0.972468, 1.008247
27.008967, 1.020315, 0.963996, 1.008247
27.009167, 1.007964, 0.963996, 1.012316
27.009368, 1.003847, 0.963996, 1.024520
27.009568, 1.003847, 0.951289, 1.016384
27.009768, 0.995613, 0.963996, 1.024520
27.009968, 0.999730, 0.959760, 1.024520
27.010168, 1.012081, 0.968232, 1.008247
27.010368, 1.028548, 0.959760, 1.012316
27.010568, 1.003847, 0.959760, 1.028589
27.010768, 1.020315, 0.968232, 1.016384
27.010968, 1.016198, 0.955524, 1.012316
27.011168, 1.007964, 0.968232, 1.016384
27.011368, 1.016198, 0.959760, 1.012316
27.011568, 1.003847, 0.959760, 1.016384
27.011768, 1.020315, 0.976703, 1.012316
27.011968, 1.016198, 0.968232, 1.020452
27.012168, 1.016198, 0.972468, 1.008247
27.012368, 1.003847, 0.972468, 1.004179
27.012568, 1.032665, 0.968232, 1.004179
27.012768, 1.020315, 0.955524, 1.008247
27.012968, 1.007964, 0.959760, 1.008247
27.013168, 1.012081, 0.972468, 1.000111
27.013368, 1.003847, 0.972468, 0.983838
27.013568, 1.012081, 0.972468, 0.996043
27.013768, 1.024431, 0.963996, 1.016384
27.013968, 1.024431, 0.985175, 0.996043
27.014168, 1.016198, 0.980939, 1.000111
27.014368, 1.016198, 0.993646, 0.991974
27.014568, 1.024431, 0.976703, 1.008247
27.014768, 1.016198, 0.980939, 1.012316
27.014968, 1.003847, 0.963996, 1.020452
27.015169, 1.007964, 0.968232, 1.004179
27.015369, 1.016198, 0.968232, 1.000111
27.015569, 1.024431, 0.963996, 1.008247
27.015769, 1.016198, 0.976703, 1.024520
27.015969, 1.007964, 0.972468, 1.000111
27.016169, 0.999730, 0.963996, 1.012316
27.016369, 1.003847, 0.963996, 1.012316
27.016569, 1.003847, 0.959760, 1.004179
27.016769, 1.020315, 0.972468, 1.000111
27.016969, 1.028548, 0.963996, 1.008247
27.017169, 1.007964, 0.959760, 1.012316
27.017369, 1.016198, 0.972468, 1.012316
27.017569, 1.020315, 0.968232, 1.012316
27.017769, 0.999730, 0.955524, 1.016384
27.017969, 0.995613, 0.947053, 1.028589
27.018169, 1.012081, 0.972468, 1.004179
27.018369, 1.016198, 0.955524, 1.008247
27.018569, 1.016198, 0.959760, 1.016384
27.018769, 1.012081, 0.963996, 1.000111
27.018969, 0.999730, 0.968232, 0.996043
27.019169, 1.007964, 0.963996, 1.008247
27.019369, 1.003847, 0.959760, 1.016384
27.019569, 1.020315, 0.972468, 1.008247
