6.500044,-0.0709,8.307198,0.620739,,,
6.500294,-0.086181,9.275128,0.670958,-0.055243467,1.0038478,0.027903794
6.500544,-0.103289,10.039911,0.714124,,,
6.500794,-0.117241,10.579694,0.729856,,,
6.501044,-0.132605,10.885279,0.741868,,,
6.501294,-0.143899,10.958964,0.726214,,,
6.501544,-0.150128,10.798696,0.695369,,,
6.501794,-0.151872,10.393715,0.66127,,,
6.502044,-0.148218,9.752891,0.602759,,,
6.502294,-0.151041,8.904155,0.525494,,,
6.502544,-0.145062,7.857036,0.439239,,,
6.502794,-0.127539,6.630509,0.336864,,,
6.503044,-0.107524,5.264168,0.233404,,,
6.503294,-0.103123,3.790134,0.126302,,,
6.503545,-0.085101,2.253423,0.009125,,,
6.503795,-0.06791,0.670216,-0.109215,,,
6.504045,-0.061682,-0.907487,-0.21066,,,
6.504295,-0.044657,-2.428591,-0.313732,,,
6.504545,-0.031619,-3.870177,-0.402622,,,
6.504795,-0.019743,-5.187394,-0.484073,,,
6.505045,-0.00604,-6.354611,-0.550566,,,
6.505295,0.006999,-7.327553,-0.609077,,,
6.505545,0.016466,-8.095867,-0.645346,,,
6.505795,0.018874,-8.643291,-0.66627,,,
6.506045,0.029006,-8.952407,-0.677973,,,
6.506295,0.029421,-9.015742,-0.671618,,,
6.506545,0.025352,-8.825902,-0.641549,,,
6.506795,0.025352,-8.405148,-0.601637,,,
6.507045,0.014473,-7.752003,-0.550566,,,
6.507295,0.003427,-6.874351,-0.478493,,,
6.507545,-0.009196,-5.80612,-0.395027,,,
6.507795,-0.012019,-4.574418,-0.294125,,,
6.508045,-0.013182,-3.199781,-0.184233,,,
6.508295,-0.020075,-1.712192,-0.071861,,,
6.508546,-0.029293,-0.16702,0.046556,,,
6.508796,-0.034359,1.404358,0.164741,,,
6.509046,-0.042913,2.959388,0.27998,,,
6.509296,-0.049723,4.459956,0.372203,,,
6.509546,-0.053792,5.881909,0.471168,,,
6.509796,-0.062928,7.177603,0.551146,,,
6.510046,-0.069654,8.315741,0.624691,,,
6.510296,-0.081447,9.2817,0.66902,,,
6.510546,-0.102957,10.0464,0.709009,,,
6.510796,-0.12131,10.584952,0.727686,,,
6.511046,-0.139248,10.894151,0.739776,,,
6.511296,-0.145145,10.969643,0.728461,,,
6.511546,-0.152204,10.799107,0.699322,,,
6.511796,-0.153533,10.39314,0.655768,,,
6.512046,-0.150626,9.74977,0.598574,,,
6.512296,-0.15046,8.897255,0.525571,,,
6.512546,-0.14174,7.848328,0.441796,,,
6.512796,-0.13003,6.622376,0.342056,,,
6.513046,-0.116826,5.252668,0.236039,,,
6.513297,-0.105946,3.781427,0.121807,,,
6.513547,-0.08834,2.239704,0.00432,,,
6.513797,-0.070651,0.658962,-0.111152,,,
6.514047,-0.058028,-0.918494,-0.216007,,,
6.514297,-0.04582,-2.44387,-0.318614,,,
6.514547,-0.029709,-3.877899,-0.407195,,,
6.514797,-0.00903,-5.202591,-0.489652,,,
6.515047,0.000355,-6.367344,-0.554286,,,
6.515297,0.006749,-7.333796,-0.609077,,,
6.515547,0.01439,-8.100057,-0.644881,,,
6.515797,0.023276,-8.649369,-0.665883,,,
6.516047,0.031913,-8.955611,-0.674098,,,
6.516297,0.034404,-9.012128,-0.668363,,,
6.516547,0.026515,-8.82393,-0.645191,,,
6.516797,0.025103,-8.39948,-0.602335,,,
6.517047,0.013393,-7.741406,-0.546381,,,
6.517297,0.000438,-6.867204,-0.474463,,,
6.517547,-0.00903,-5.798891,-0.39464,,,
6.517797,-0.010857,-4.560864,-0.294358,,,
6.518047,-0.016338,-3.185241,-0.184233,,,
6.518298,-0.02157,-1.698474,-0.067521,,,
6.518548,-0.029625,-0.151083,0.051594,,,
6.518798,-0.035937,1.418076,0.165593,,,
6.519048,-0.041667,2.975653,0.280678,,,
6.519298,-0.049557,4.473921,0.366545,,,
6.519548,-0.060602,5.891274,0.471245,,,
6.519798,-0.065834,7.183764,0.552773,,,
6.520048,-0.073142,8.325927,0.620971,,,
6.520298,-0.083773,9.289339,0.670725,,,
6.520548,-0.10005,10.047961,0.712419,,,
6.520798,-0.11558,10.585198,0.728461,,,
6.521048,-0.129117,10.893576,0.736211,,,
6.521298,-0.143567,10.967918,0.724741,,,
6.521548,-0.149297,10.800914,0.700872,,,
6.521798,-0.148882,10.3878,0.65848,,,
6.522048,-0.149546,9.745498,0.599194,,,
6.522298,-0.151789,8.888547,0.518751,,,
6.522548,-0.140162,7.833624,0.435596,,,
6.522798,-0.126957,6.60529,0.337949,,,
6.523048,-0.118154,5.2424,0.233171,,,
6.523299,-0.110265,3.770008,0.120644,,,
6.523549,-0.098223,2.223193,0.008892,,,
6.523799,-0.075385,0.640397,-0.113167,,,
6.524049,-0.055453,-0.927777,-0.218022,,,
6.524299,-0.040256,-2.452085,-0.319157,,,
6.524549,-0.033612,-3.889728,-0.408822,,,
6.524799,-0.021653,-5.204398,-0.484615,,,
6.525049,-0.00687,-6.36184,-0.553976,,,
6.525299,0.004175,-7.330838,-0.610704,,,
6.525549,0.014639,-8.10055,-0.647516,,,
6.525799,0.016383,-8.646741,-0.666425,,,
6.526049,0.027594,-8.9552,-0.67557,,,
6.526299,0.031664,-9.006378,-0.669138,,,
6.526549,0.0261,-8.81892,-0.645268,,,
6.526799,0.017629,-8.392991,-0.608844,,,
6.527049,0.012978,-7.737216,-0.549713,,,
6.527299,0.012812,-6.854965,-0.473455,,,
6.527549,0.001434,-5.785255,-0.390688,,,
6.527799,-0.006538,-4.54887,-0.29211,,,
6.52805,-0.016338,-3.172097,-0.18059,,,
6.5283,-0.020739,-1.690834,-0.069458,,,
6.52855,-0.025556,-0.140979,0.048029,,,
6.5288,-0.030373,1.424566,0.161796,,,
6.52905,-0.036685,2.988222,0.27657,,,
6.5293,-0.048976,4.490514,0.36949,,,
6.52955,-0.060768,5.904581,0.473958,,,
6.5298,-0.065087,7.193786,0.550293,,,
6.53005,-0.071398,8.334224,0.614074,,,
6.5303,-0.088257,9.301004,0.668168,,,
6.53055,-0.100548,10.055601,0.712186,,,
6.5308,-0.115414,10.592427,0.734118,,,
6.53105,-0.134182,10.902776,0.739621,,,
6.5313,-0.144563,10.972765,0.723889,,,
6.53155,-0.149962,10.794261,0.700562,,,
6.5318,-0.153034,10.376382,0.65972,,,
6.53205,-0.150543,9.733176,0.597799,,,
6.5323,-0.145145,8.873761,0.520999,,,
6.53255,-0.13875,7.822041,0.435364,,,
6.5328,-0.132023,6.600114,0.337096,,,
6.533051,-0.116909,5.237799,0.233094,,,
6.533301,-0.10877,3.759904,0.123744,,,
6.533551,-0.093489,2.211199,0.013852,,,
6.533801,-0.076049,0.629554,-0.1041,,,
6.534051,-0.064173,-0.940838,-0.20942,,,
6.534301,-0.043744,-2.460135,-0.31226,,,
6.534551,-0.026885,-3.901557,-0.404172,,,
6.534801,-0.011853,-5.220417,-0.483453,,,
6.535051,-0.001888,-6.38098,-0.553356,,,
6.535301,0.011068,-7.3462,-0.608379,,,
6.535551,0.017712,-8.106218,-0.648136,,,
6.535801,0.022695,-8.647727,-0.66999,,,
6.536051,0.031664,-8.950764,-0.682002,,,
6.536301,0.03075,-9.010074,-0.671773,,,
6.536551,0.029837,-8.823684,-0.643098,,,
6.536801,0.019456,-8.391676,-0.603032,,,
6.537051,0.015386,-7.729659,-0.551883,,,
6.537301,0.00949,-6.847079,-0.48074,,,
6.537551,-0.003549,-5.776794,-0.395182,,,
6.537802,-0.010691,-4.540163,-0.299782,,,
6.538052,-0.01476,-3.157722,-0.19144,,,
6.538302,-0.018746,-1.67153,-0.075581,,,
6.538552,-0.028961,-0.129807,0.042836,,,
6.538802,-0.033363,1.437545,0.159703,,,
6.539052,-0.033612,2.994875,0.279825,,,
6.539302,-0.046069,4.495771,0.37011,,,
6.539552,-0.057945,5.911892,0.468223,,,
6.539802,-0.060436,7.200194,0.549828,,,
6.540052,-0.061848,8.339974,0.614926,,,
6.540302,-0.085434,9.302565,0.672352,,,
6.540552,-0.100216,10.06209,0.708932,,,
6.540802,-0.11259,10.591113,0.730321,,,
6.541052,-0.131359,10.894151,0.736133,,,
6.541302,-0.145311,10.965946,0.721641,,,
6.541552,-0.149214,10.790975,0.698392,,,
6.541802,-0.146141,10.375643,0.65817,,,
6.542052,-0.152536,9.731451,0.593925,,,
6.542302,-0.150128,8.872693,0.520534,,,
6.542552,-0.145726,7.816291,0.436139,,,
6.542803,-0.129781,6.58656,0.333531,,,
6.543053,-0.117573,5.219974,0.234334,,,
6.543303,-0.101296,3.746186,0.120954,,,
6.543553,-0.087344,2.202574,0.007187,,,
6.543803,-0.070153,0.6229,-0.106115,,,
6.544053,-0.052547,-0.954557,-0.21314,,,
6.544303,-0.037515,-2.475825,-0.320552,,,
6.544553,-0.028297,-3.912072,-0.410295,,,
6.544803,-0.011853,-5.225099,-0.482755,,,
6.545053,-0.002552,-6.382048,-0.549093,,,
6.545303,0.006999,-7.35425,-0.605744,,,
6.545553,0.015386,-8.120018,-0.640076,,,
6.545803,0.022113,-8.657584,-0.666968,,,
6.546053,0.029421,-8.9529,-0.677043,,,
6.546303,0.030335,-9.00687,-0.66751,,,
6.546553,0.02394,-8.821302,-0.642634,,,
6.546803,0.021117,-8.389623,-0.599932,,,
6.547053,0.014722,-7.727687,-0.548396,,,
6.547303,0.002265,-6.847654,-0.471595,,,
6.547553,-0.008781,-5.778026,-0.388053,,,
6.547804,-0.013182,-4.532605,-0.290173,,,
6.548054,-0.014262,-3.150082,-0.179893,,,
6.548304,-0.019992,-1.666519,-0.066591,,,
6.548554,-0.031037,-0.118389,0.054926,,,
6.548804,-0.037764,1.449374,0.167918,,,
6.549054,-0.03984,3.006212,0.281608,,,
6.549304,-0.047979,4.503,0.374993,,,
6.549554,-0.062097,5.9229,0.48101,,,
6.549804,-0.067578,7.211037,0.55688,,,
6.550054,-0.068824,8.344985,0.623219,,,
6.550304,-0.083191,9.30774,0.671345,,,
6.550554,-0.100299,10.063158,0.709087,,,
6.550804,-0.115912,10.590948,0.726524,,,
6.551054,-0.125629,10.895629,0.739466,,,
6.551304,-0.139913,10.961511,0.720944,,,
6.551554,-0.154197,10.792289,0.696067,,,
6.551804,-0.152038,10.370385,0.653365,,,
6.552054,-0.151622,9.723894,0.594157,,,
6.552304,-0.150626,8.867436,0.522161,,,
6.552555,-0.142819,7.818345,0.432496,,,
6.552805,-0.126459,6.584178,0.330896,,,
6.553055,-0.114666,5.20987,0.230924,,,
6.553305,-0.109351,3.737396,0.117622,,,
6.553555,-0.088672,2.199535,0.000445,,,
6.553805,-0.06625,0.611235,-0.112935,,,
6.554055,-0.056201,-0.963511,-0.220812,,,
6.554305,-0.041501,-2.483875,-0.322954,,,
6.554555,-0.032781,-3.919301,-0.413782,,,
6.554805,-0.019494,-5.234874,-0.490195,,,
6.555055,0.000023,-6.388045,-0.551496,,,
6.555305,0.011732,-7.353593,-0.607682,,,
6.555555,0.014722,-8.117965,-0.649066,,,
6.555805,0.029754,-8.660131,-0.66999,,,
6.556055,0.029338,-8.962101,-0.679058,,,
6.556305,0.027262,-9.011388,-0.667898,,,
6.556555,0.020868,-8.814648,-0.642401,,,
6.556805,0.017213,-8.384037,-0.59877,,,
6.557055,0.010154,-7.725469,-0.545141,,,
6.557305,0.004175,-6.846011,-0.474695,,,
6.557556,-0.006953,-5.767018,-0.388208,,,
6.557806,-0.014843,-4.525048,-0.285523,,,
6.558056,-0.018331,-3.148193,-0.17966,,,
6.558306,-0.018912,-1.662822,-0.069303,,,
6.558556,-0.026221,-0.113953,0.049811,,,
6.558806,-0.035605,1.455042,0.167531,,,
6.559056,-0.042498,3.010894,0.279903,,,
6.559306,-0.047481,4.509161,0.374838,,,
6.559556,-0.058941,5.930129,0.476593,,,
6.559806,-0.06326,7.217198,0.555486,,,
6.560056,-0.070568,8.349667,0.621281,,,
6.560306,-0.08344,9.312998,0.67367,,,
6.560556,-0.09623,10.069648,0.707459,,,
6.560806,-0.120812,10.594974,0.725749,,,
6.561056,-0.136923,10.898751,0.736521,,,
6.561306,-0.143982,10.964468,0.718929,,,
6.561556,-0.154695,10.793193,0.694672,,,
6.561806,-0.155027,10.372521,0.651428,,,
6.562056,-0.154197,9.727672,0.594467,,,
6.562306,-0.149712,8.862507,0.519604,,,
6.562557,-0.140992,7.81358,0.436604,,,
6.562807,-0.132605,6.577442,0.332059,,,
6.563057,-0.120812,5.203709,0.224569,,,
6.563307,-0.102126,3.729264,0.111267,,,
6.563557,-0.088838,2.187788,-0.00498,,,
6.563807,-0.072063,0.602034,-0.116035,,,
6.564057,-0.058443,-0.969836,-0.221199,,,
6.564307,-0.04665,-2.494226,-0.322799,,,
6.564557,-0.033529,-3.932526,-0.410837,,,
6.564807,-0.015923,-5.241692,-0.489962,,,
6.565057,-0.001555,-6.395027,-0.554363,,,
6.565307,0.005587,-7.358193,-0.609077,,,
6.565557,0.015719,-8.117472,-0.646973,,,
6.565807,0.029089,-8.660295,-0.665495,,,
6.566057,0.035318,-8.959472,-0.67185,,,
6.566307,0.028093,-9.012538,-0.663945,,,
6.566557,0.0261,-8.816537,-0.645811,,,
6.566807,0.019622,-8.384694,-0.60249,,,
6.567057,0.014058,-7.71668,-0.548396,,,
6.567308,0.008161,-6.831389,-0.474928,,,
6.567558,-0.007867,-5.759543,-0.390455,,,
6.567808,-0.014843,-4.51519,-0.28994,,,
6.568058,-0.01858,-3.135214,-0.180823,,,
6.568308,-0.021404,-1.64664,-0.066901,,,
6.568558,-0.026221,-0.101713,0.051594,,,
6.568808,-0.03602,1.470321,0.164043,,,
6.569058,-0.040089,3.024202,0.280135,,,
6.569308,-0.046484,4.526905,0.376233,,,
6.569558,-0.057197,5.94623,0.47729,,,
6.569808,-0.054789,7.231163,0.557113,,,
6.570058,-0.064755,8.3647,0.623529,,,
6.570308,-0.085434,9.320637,0.667935,,,
6.570558,-0.106029,10.074084,0.709087,,,
6.570808,-0.118902,10.59982,0.731483,,,
6.571058,-0.130445,10.902529,0.735126,,,
6.571308,-0.151622,10.961675,0.723889,,,
6.571558,-0.156439,10.782267,0.696609,,,
6.571808,-0.151207,10.370057,0.658248,,,
6.572058,-0.151955,9.722497,0.599117,,,
6.572309,-0.147304,8.857578,0.518131,,,
6.572559,-0.136508,7.793865,0.437456,,,
6.572809,-0.128701,6.564956,0.336554,,,
6.573059,-0.118985,5.196891,0.230459,,,
6.573309,-0.105614,3.719817,0.119404,,,
6.573559,-0.086264,2.174069,0.005715,,,
6.573809,-0.073392,0.58733,-0.109447,,,
6.574059,-0.062928,-0.988483,-0.21283,,,
6.574309,-0.04283,-2.505562,-0.311175,,,
6.574559,-0.025556,-3.93803,-0.404327,,,
6.574809,-0.017417,-5.253029,-0.4826,,,
6.575059,-0.005708,-6.404228,-0.551961,,,
6.575309,0.003843,-7.36649,-0.609697,,,
6.575559,0.021283,-8.12429,-0.641006,,,
6.575809,0.02776,-8.66547,-0.665418,,,
6.576059,0.027428,-8.9575,-0.674408,,,
6.576309,0.030999,-9.008349,-0.669525,,,
6.576559,0.026432,-8.811773,-0.644571,,,
6.576809,0.014805,-8.381162,-0.602877,,,
6.57706,0.009988,-7.709944,-0.539949,,,
6.57731,0.003095,-6.822763,-0.468883,,,
6.57756,-0.007701,-5.74755,-0.395647,,,
6.57781,-0.014013,-4.507304,-0.292808,,,
6.57806,-0.01177,-3.123713,-0.18152,,,
6.57831,-0.01775,-1.635303,-0.071241,,,
6.57856,-0.036186,-0.089802,0.051051,,,
6.57881,-0.039923,1.482972,0.169081,,,
6.57906,-0.038595,3.040631,0.28153,,,
6.57931,-0.045155,4.539802,0.372513,,,
6.57956,-0.058775,5.953869,0.475585,,,
6.57981,-0.060768,7.23182,0.554323,,,
6.58006,-0.071814,8.367,0.623064,,,
6.58031,-0.085683,9.320637,0.67026,,,
6.58056,-0.104784,10.07663,0.709319,,,
6.58081,-0.113088,10.60557,0.723889,,,
6.58106,-0.132771,10.905322,0.730398,,,
6.58131,-0.147885,10.963236,0.721021,,,
6.58156,-0.15046,10.785307,0.697539,,,
6.58181,-0.156024,10.363485,0.656155,,,
6.582061,-0.153948,9.709436,0.593072,,,
6.582311,-0.148301,8.847064,0.515032,,,
6.582561,-0.141158,7.787458,0.427846,,,
6.582811,-0.131442,6.558877,0.332369,,,
6.583061,-0.122473,5.187279,0.229451,,,
6.583311,-0.11259,3.709877,0.118009,,,
6.583561,-0.084022,2.164869,0.002615,,,
6.583811,-0.06625,0.583059,-0.111927,,,
6.584061,-0.054457,-0.986429,-0.210195,,,
6.584311,-0.042996,-2.509012,-0.314972,,,
6.584561,-0.030705,-3.944519,-0.40735,,,
6.584811,-0.022899,-5.26379,-0.485933,,,
6.585061,-0.006787,-6.41351,-0.550333,,,
6.585311,0.004258,-7.371008,-0.604969,,,
6.585561,0.013725,-8.129712,-0.646896,,,
6.585811,0.025269,-8.667524,-0.66813,,,
6.586061,0.034986,-8.965633,-0.6765,,,
6.586311,0.032577,-9.011799,-0.667433,,,
6.586561,0.024605,-8.812512,-0.645191,,,
6.586811,0.023608,-8.374426,-0.60187,,,
6.587062,0.014224,-7.709122,-0.542739,,,
6.587312,0.0065,-6.819888,-0.472758,,,
6.587562,-0.003465,-5.735638,-0.390688,,,
6.587812,-0.007784,-4.495557,-0.284825,,,
6.588062,-0.01858,-3.115499,-0.17935,,,
6.588312,-0.023563,-1.625774,-0.065428,,,
6.588562,-0.027549,-0.077973,0.051516,,,
6.588812,-0.034027,1.488558,0.166756,,,
6.589062,-0.038844,3.034963,0.27998,,,
6.589312,-0.046816,4.535366,0.370885,,,
6.589562,-0.054457,5.954198,0.47605,,,
6.589812,-0.056284,7.239213,0.557733,,,
6.590062,-0.065419,8.374968,0.621359,,,
6.590312,-0.083523,9.327209,0.667703,,,
6.590562,-0.099635,10.077944,0.705522,,,
6.590812,-0.114085,10.606556,0.728151,,,
6.591062,-0.131276,10.90524,0.736676,,,
6.591312,-0.143152,10.967918,0.717534,,,
6.591562,-0.152204,10.782596,0.694439,,,
6.591813,-0.156605,10.359953,0.652978,,,
6.592063,-0.152702,9.7027,0.594777,,,
6.592313,-0.151706,8.840574,0.516349,,,
6.592563,-0.143899,7.783104,0.427691,,,
6.592813,-0.132023,6.551566,0.330431,,,
6.593063,-0.124964,5.178818,0.224337,,,
6.593313,-0.108272,3.699609,0.114367,,,
6.593563,-0.093157,2.154272,-0.000795,,,
6.593813,-0.070319,0.573448,-0.11123,,,
6.594063,-0.058028,-1.000723,-0.216162,,,
6.594313,-0.038429,-2.524538,-0.322644,,,
6.594563,-0.024477,-3.953966,-0.411844,,,
6.594813,-0.012767,-5.264776,-0.487948,,,
6.595063,-0.006953,-6.420164,-0.551961,,,
6.595313,0.00567,-7.378155,-0.604659,,,
6.595563,0.02012,-8.128397,-0.646353,,,
6.595813,0.022196,-8.663252,-0.670378,,,
6.596063,0.026598,-8.957665,-0.680608,,,
6.596313,0.027345,-9.006213,-0.66782,,,
6.596563,0.021283,-8.806515,-0.644726,,,
6.596814,0.01439,-8.372947,-0.60249,,,
6.597064,0.011566,-7.701893,-0.548783,,,
6.597314,0.002348,-6.814795,-0.473533,,,
6.597564,-0.003881,-5.735392,-0.38689,,,
6.597814,-0.012435,-4.490628,-0.286375,,,
6.598064,-0.017916,-3.108352,-0.179505,,,
6.598314,-0.023314,-1.620928,-0.065196,,,
6.598564,-0.031702,-0.066719,0.054693,,,
6.598814,-0.036851,1.507205,0.169081,,,
6.599064,-0.040588,3.055499,0.280445,,,
6.599314,-0.046069,4.549988,0.376853,,,
6.599564,-0.058941,5.96537,0.47791,,,
6.599814,-0.065751,7.24981,0.556725,,,
6.600064,-0.070568,8.374476,0.621436,,,
6.600314,-0.081779,9.329673,0.672662,,,
6.600564,-0.097725,10.079423,0.709164,,,
6.600814,-0.113919,10.607624,0.727609,,,
6.601064,-0.130279,10.904337,0.731096,,,
6.601314,-0.143816,10.959128,0.718541,,,
6.601564,-0.150377,10.778406,0.691339,,,
