6.517070, -0.297749, 0.946211, -7.388945, 0.349190
6.517270, -0.245869, 0.950328, -6.626506, 0.446828
6.517471, -0.197375, 0.946211, -5.758173, 0.552603
6.517671, -0.136248, 0.970912, -4.767002, 0.629900
6.517871, -0.063249, 0.975029, -3.691116, 0.735674
6.518071, 0.006729, 1.003847, -2.534751, 0.853654
6.518271, 0.075792, 1.016198, -1.310613, 0.951292
6.518471, 0.150469, 1.036782, -0.061061, 1.069271
6.518671, 0.223011, 1.028548, 1.129191, 1.183182
6.518871, 0.283894, 1.053250, 2.366036, 1.264547
6.519071, 0.335622, 1.069717, 3.602881, 1.374390
6.519271, 0.387961, 1.086185, 4.805840, 1.439482
6.519471, 0.434501, 1.102652, 5.932556, 1.537120
6.519671, 0.469871, 1.119119, 6.978791, 1.606281
6.519871, 0.501427, 1.131470, 7.927604, 1.675441
6.520071, 0.533135, 1.139704, 8.753579, 1.728328
6.520271, 0.556847, 1.139704, 9.473660, 1.785284
6.520471, 0.572290, 1.139704, 10.058197, 1.813761
6.520671, 0.584314, 1.123236, 10.494481, 1.850376
6.520871, 0.586664, 1.115003, 10.786749, 1.858512
6.521071, 0.567376, 1.131470, 10.926530, 1.838171
6.521271, 0.531762, 1.106769, 10.926530, 1.838171
6.521471, 0.491142, 1.086185, 10.748627, 1.805625
6.521671, 0.446464, 1.098535, 10.443652, 1.760874
6.521871, 0.395773, 1.082068, 9.994660, 1.707987
6.522071, 0.337240, 1.086185, 9.397416, 1.626622
6.522271, 0.275319, 1.073834, 8.660392, 1.553393
6.522471, 0.216968, 1.069717, 7.796295, 1.451687
6.522671, 0.158251, 1.061483, 6.822067, 1.366254
6.522871, 0.087816, 1.057366, 5.767360, 1.268616
6.523071, -0.005875, 1.036782, 4.610995, 1.195387
6.523272, -0.123278, 1.020315, 3.403800, 1.077408
6.523472, -0.235248, 1.003847, 2.154248, 0.967565
6.523672, -0.303395, 0.995613, 0.908931, 0.869927
6.523872, -0.321309, 1.016198, -0.327914, 0.747879
6.524072, -0.329183, 1.007964, -1.568995, 0.650241
6.524272, -0.376791, 0.987380, -2.788897, 0.568876
6.524472, -0.468559, 0.962678, -3.902905, 0.475306
6.524672, -0.551415, 0.958562, -4.978791, 0.389873
6.524872, -0.576837, 0.942094, -5.953018, 0.316644
6.525072, -0.555810, 0.942094, -6.817115, 0.271893
6.525272, -0.533745, 0.933860, -7.537197, 0.235279
6.525472, -0.531640, 0.942094, -8.113261, 0.206801
6.525672, -0.544305, 0.937977, -8.562253, 0.182392
6.525872, -0.553277, 0.937977, -8.854521, 0.166119
6.526072, -0.531121, 0.946211, -9.011245, 0.170187
6.526272, -0.468406, 0.933860, -8.985830, 0.182392
6.526472, -0.392905, 0.933860, -8.812164, 0.223074
6.526672, -0.339528, 0.925627, -8.494481, 0.275962
6.526872, -0.317525, 0.913276, -8.024310, 0.308508
6.527072, -0.303456, 0.925627, -7.380473, 0.377668
6.527272, -0.265827, 0.937977, -6.622270, 0.454965
6.527472, -0.189441, 0.950328, -5.741230, 0.540398
6.527672, -0.096178, 0.966795, -4.771238, 0.629900
6.527872, -0.024063, 0.966795, -3.695352, 0.735674
6.528072, 0.015213, 0.995613, -2.543222, 0.845517
6.528272, 0.055589, 1.020315, -1.323320, 0.955360
6.528472, 0.128161, 1.036782, -0.082239, 1.069271
6.528672, 0.219623, 1.024431, 1.133427, 1.203523
6.528872, 0.301472, 1.045016, 2.378744, 1.260479
6.529072, 0.365530, 1.065600, 3.611353, 1.366254
6.529273, 0.415549, 1.086185, 4.810076, 1.439482
6.529473, 0.447776, 1.098535, 5.928320, 1.533052
6.529673, 0.467674, 1.106769, 6.970319, 1.614417
6.529873, 0.493767, 1.123236, 7.919132, 1.687646
6.530073, 0.530938, 1.143821, 8.774758, 1.736465
6.530273, 0.560571, 1.156171, 9.473660, 1.789352
6.530473, 0.568017, 1.143821, 10.066668, 1.813761
6.530673, 0.560754, 1.147938, 10.507188, 1.821898
6.530873, 0.553185, 1.139704, 10.790985, 1.858512
6.531073, 0.552239, 1.119119, 10.930765, 1.854444
6.531273, 0.549310, 1.110886, 10.939237, 1.891058
6.531473, 0.516167, 1.086185, 10.761335, 1.866649
6.531673, 0.445518, 1.098535, 10.447888, 1.756806
6.531873, 0.369345, 1.086185, 9.973481, 1.707987
6.532073, 0.312215, 1.090301, 9.388945, 1.646963
6.532273, 0.267201, 1.077951, 8.660392, 1.541188
6.532473, 0.215015, 1.069717, 7.800531, 1.463892
6.532673, 0.144701, 1.065600, 6.817832, 1.362185
6.532873, 0.060990, 1.049133, 5.750417, 1.276752
6.533073, -0.022507, 1.040899, 4.623702, 1.195387
6.533273, -0.098009, 1.024431, 3.408036, 1.081476
6.533473, -0.172808, 1.020315, 2.171191, 0.947223
6.533673, -0.258717, 1.016198, 0.887752, 0.849585
6.533873, -0.350484, 1.016198, -0.336386, 0.760084
6.534073, -0.427176, 1.003847, -1.594410, 0.658377
6.534273, -0.465354, 0.975029, -2.801604, 0.564808
6.534473, -0.467033, 0.966795, -3.915612, 0.467170
6.534673, -0.466270, 0.954445, -4.999970, 0.406146
6.534873, -0.496239, 0.946211, -5.965726, 0.336985
6.535074, -0.556207, 0.942094, -6.817115, 0.300371
6.535274, -0.606561, 0.942094, -7.537197, 0.243416
6.535474, -0.598016, 0.929743, -8.130205, 0.210870
6.535674, -0.533013, 0.925627, -8.579196, 0.174255
6.535874, -0.467826, 0.942094, -8.858757, 0.166119
6.536074, -0.447288, 0.921510, -9.028188, 0.170187
6.536274, -0.466484, 0.937977, -8.985830, 0.190528
6.536474, -0.477989, 0.933860, -8.816399, 0.210870
6.536674, -0.438468, 0.929743, -8.477538, 0.267825
6.536874, -0.350820, 0.925627, -8.020074, 0.328849
6.537074, -0.254871, 0.942094, -7.388945, 0.373600
6.537274, -0.189349, 0.937977, -6.634977, 0.471238
6.537474, -0.161151, 0.950328, -5.753937, 0.536330
6.537674, -0.138384, 0.937977, -4.775474, 0.629900
6.537874, -0.091051, 0.962678, -3.691116, 0.715333
6.538074, -0.017319, 0.979146, -2.547458, 0.857722
6.538274, 0.071336, 1.007964, -1.336028, 0.971633
6.538474, 0.156786, 1.020315, -0.086475, 1.069271
6.538674, 0.222034, 1.032665, 1.150370, 1.179114
6.538874, 0.277394, 1.057366, 2.404158, 1.272684
6.539074, 0.345327, 1.077951, 3.632532, 1.358117
6.539274, 0.422690, 1.098535, 4.818548, 1.439482
6.539474, 0.485252, 1.110886, 5.936791, 1.533052
6.539674, 0.518517, 1.127353, 6.995734, 1.602212
6.539874, 0.530053, 1.127353, 7.927604, 1.679509
6.540074, 0.537346, 1.139704, 8.766286, 1.744601
6.540274, 0.547051, 1.139704, 9.490603, 1.764942
6.540474, 0.557275, 1.147938, 10.053961, 1.817830
6.540674, 0.569238, 1.139704, 10.490245, 1.838171
6.540875, 0.584131, 1.127353, 10.799457, 1.850376
6.541075, 0.590539, 1.115003, 10.939237, 1.842239
6.541275, 0.574853, 1.115003, 10.930765, 1.825966
6.541475, 0.534173, 1.106769, 10.765570, 1.789352
6.541675, 0.473106, 1.098535, 10.443652, 1.760874
6.541875, 0.400381, 1.102652, 10.007367, 1.703919
6.542075, 0.324331, 1.086185, 9.393181, 1.638827
6.542275, 0.255116, 1.086185, 8.660392, 1.541188
6.542475, 0.197681, 1.049133, 7.787823, 1.455755
6.542675, 0.143969, 1.053250, 6.822067, 1.374390
6.542875, 0.076585, 1.053250, 5.746182, 1.268616
6.543075, -0.015457, 1.057366, 4.610995, 1.183182
6.543275, -0.114458, 1.028548, 3.408036, 1.081476
6.543475, -0.188922, 1.016198, 2.175427, 0.971633
6.543675, -0.241444, 1.020315, 0.896224, 0.861790
6.543875, -0.301137, 1.003847, -0.332150, 0.747879
6.544075, -0.383352, 0.983263, -1.590174, 0.650241
6.544275, -0.473075, 0.979146, -2.784661, 0.556671
6.544475, -0.540917, 0.983263, -3.902905, 0.475306
6.544675, -0.573358, 0.950328, -4.999970, 0.393941
6.544875, -0.579126, 0.958562, -5.953018, 0.336985
6.545075, -0.574762, 0.950328, -6.817115, 0.280030
6.545275, -0.573327, 0.950328, -7.549904, 0.235279
6.545475, -0.575463, 0.942094, -8.125969, 0.206801
6.545675, -0.573541, 0.925627, -8.570725, 0.170187
6.545875, -0.549371, 0.925627, -8.871464, 0.174255
6.546075, -0.493736, 0.925627, -9.007009, 0.198665
6.546275, -0.435782, 0.929743, -8.998538, 0.198665
6.546475, -0.412436, 0.925627, -8.812164, 0.227143
6.546676, -0.421714, 0.921510, -8.486009, 0.255620
6.546876, -0.416770, 0.937977, -8.007367, 0.320712
6.547076, -0.356039, 0.929743, -7.393180, 0.402078
6.547276, -0.253315, 0.929743, -6.630742, 0.463101
6.547476, -0.152422, 0.942094, -5.758173, 0.532262
6.547676, -0.083085, 0.958562, -4.771238, 0.642104
6.547876, -0.043198, 0.958562, -3.699588, 0.743811
6.548076, -0.003922, 0.979146, -2.555930, 0.853654
6.548276, 0.066850, 1.003847, -1.323320, 0.971633
6.548476, 0.167956, 1.016198, -0.090711, 1.073339
6.548676, 0.258228, 1.016198, 1.116484, 1.191319
6.548876, 0.305684, 1.032665, 2.382979, 1.272684
6.549076, 0.323812, 1.061483, 3.590174, 1.378458
6.549276, 0.352682, 1.069717, 4.793133, 1.472028
6.549476, 0.414084, 1.090301, 5.928320, 1.545257
6.549676, 0.494133, 1.102652, 6.966084, 1.646963
6.549876, 0.559899, 1.115003, 7.893718, 1.695782
6.550076, 0.586572, 1.131470, 8.728164, 1.748669
6.550276, 0.578851, 1.131470, 9.456717, 1.785284
6.550476, 0.556298, 1.119119, 10.053961, 1.825966
6.550676, 0.539361, 1.123236, 10.494481, 1.838171
6.550876, 0.541161, 1.110886, 10.786749, 1.850376
6.551076, 0.546197, 1.123236, 10.930765, 1.854444
6.551276, 0.530022, 1.090301, 10.905351, 1.838171
6.551476, 0.485344, 1.090301, 10.761335, 1.809693
6.551676, 0.433371, 1.090301, 10.439416, 1.752738
6.551876, 0.393973, 1.094418, 9.981953, 1.716123
6.552076, 0.363729, 1.077951, 9.367766, 1.651031
6.552276, 0.319661, 1.069717, 8.639213, 1.565598
6.552477, 0.240803, 1.061483, 7.787823, 1.472028
6.552677, 0.134081, 1.049133, 6.817832, 1.378458
6.552877, 0.026017, 1.036782, 5.741946, 1.280820
6.553077, -0.070024, 1.024431, 4.598288, 1.203523
6.553277, -0.152514, 1.016198, 3.399564, 1.089612
6.553477, -0.220294, 0.991496, 2.145776, 0.983838
6.553677, -0.274189, 1.012081, 0.883516, 0.865858
6.553877, -0.322988, 0.979146, -0.344857, 0.776357
6.554077, -0.374044, 0.970912, -1.585938, 0.666514
6.554277, -0.420798, 0.954445, -2.788897, 0.572944
6.554477, -0.453635, 0.958562, -3.936791, 0.491579
6.554677, -0.481651, 0.942094, -5.004205, 0.418351
6.554877, -0.522179, 0.946211, -5.965726, 0.357327
6.555077, -0.570245, 0.937977, -6.838294, 0.292235
6.555277, -0.598199, 0.933860, -7.558375, 0.251552
6.555477, -0.588891, 0.921510, -8.142912, 0.227143
6.555677, -0.553826, 0.909159, -8.579196, 0.198665
6.555877, -0.510369, 0.917393, -8.875700, 0.186460
6.556077, -0.465629, 0.933860, -9.023952, 0.182392
6.556277, -0.421530, 0.917393, -8.998538, 0.214938
6.556477, -0.384146, 0.921510, -8.807928, 0.210870
6.556677, -0.361868, 0.929743, -8.490245, 0.263757
6.556877, -0.343801, 0.921510, -8.011603, 0.320712
6.557077, -0.305928, 0.937977, -7.401652, 0.385805
6.557277, -0.249042, 0.933860, -6.630742, 0.471238
6.557477, -0.192798, 0.933860, -5.753937, 0.548535
6.557677, -0.140551, 0.937977, -4.783945, 0.642104
6.557877, -0.077012, 0.962678, -3.703824, 0.743811
6.558077, 0.008835, 0.979146, -2.543222, 0.853654
6.558278, 0.106767, 1.003847, -1.344499, 0.963497
6.558478, 0.192798, 1.024431, -0.103418, 1.089612
6.558678, 0.255451, 1.024431, 1.116484, 1.203523
6.558878, 0.306203, 1.061483, 2.399922, 1.284889
6.559078, 0.355001, 1.069717, 3.611353, 1.378458
6.559278, 0.397177, 1.073834, 4.793133, 1.463892
6.559478, 0.428367, 1.086185, 5.928320, 1.549325
6.559678, 0.450278, 1.110886, 6.978791, 1.634758
6.559878, 0.471641, 1.127353, 7.914896, 1.699850
6.560078, 0.500755, 1.131470, 8.766286, 1.744601
6.560278, 0.538170, 1.143821, 9.477896, 1.785284
6.560478, 0.573144, 1.143821, 10.041254, 1.821898
6.560678, 0.591363, 1.127353, 10.481774, 1.846308
6.560878, 0.587701, 1.119119, 10.790985, 1.854444
6.561078, 0.562951, 1.102652, 10.939237, 1.846308
6.561278, 0.524041, 1.102652, 10.926530, 1.830034
6.561478, 0.480644, 1.110886, 10.774042, 1.781215
6.561678, 0.433921, 1.086185, 10.452123, 1.760874
6.561878, 0.382589, 1.090301, 9.986188, 1.703919
6.562078, 0.325368, 1.073834, 9.372002, 1.651031
6.562278, 0.269123, 1.073834, 8.647685, 1.557462
6.562478, 0.219501, 1.053250, 7.787823, 1.459823
6.562678, 0.163012, 1.049133, 6.805124, 1.390663
6.562878, 0.086290, 1.024431, 5.729239, 1.280820
6.563078, -0.005112, 1.032665, 4.585580, 1.203523
6.563278, -0.103563, 1.024431, 3.391093, 1.093681
6.563478, -0.197650, 1.024431, 2.154248, 0.975701
6.563678, -0.276783, 1.016198, 0.904695, 0.865858
6.563878, -0.341268, 1.003847, -0.310971, 0.747879
6.564079, -0.394644, 0.999730, -1.577467, 0.642104
6.564279, -0.441123, 0.975029, -2.797369, 0.560739
6.564479, -0.482994, 0.954445, -3.928320, 0.479374
6.564679, -0.510979, 0.954445, -5.004205, 0.414282
6.564879, -0.518975, 0.946211, -5.969961, 0.349190
6.565079, -0.519036, 0.954445, -6.829823, 0.284098
6.565279, -0.530510, 0.937977, -7.545668, 0.235279
6.565479, -0.556970, 0.942094, -8.138676, 0.202733
6.565679, -0.576226, 0.937977, -8.579196, 0.166119
6.565879, -0.568872, 0.900925, -8.901115, 0.206801
6.566079, -0.531273, 0.917393, -9.045131, 0.214938
6.566279, -0.473381, 0.905042, -9.028188, 0.223074
6.566479, -0.417624, 0.913276, -8.829107, 0.239347
6.566679, -0.375265, 0.900925, -8.515660, 0.300371
6.566879, -0.339590, 0.900925, -8.032782, 0.361395
6.567079, -0.301717, 0.900925, -7.448245, 0.434624
6.567279, -0.254994, 0.929743, -6.660392, 0.471238
6.567479, -0.194446, 0.942094, -5.770880, 0.552603
6.567679, -0.122545, 0.958562, -4.775474, 0.646173
6.567879, -0.055283, 0.966795, -3.695352, 0.743811
6.568079, -0.000290, 0.991496, -2.551694, 0.857722
6.568279, 0.061234, 0.995613, -1.340263, 0.987906
6.568479, 0.151232, 1.007964, -0.086475, 1.085544
6.568679, 0.257374, 1.020315, 1.129191, 1.195387
6.568879, 0.343801, 1.045016, 2.378744, 1.268616
6.569079, 0.392386, 1.057366, 3.619825, 1.370322
6.569279, 0.418418, 1.086185, 4.793133, 1.455755
6.569479, 0.445914, 1.090301, 5.924084, 1.553393
6.569679, 0.480888, 1.106769, 6.991498, 1.634758
6.569879, 0.514733, 1.110886, 7.914896, 1.687646
6.570080, 0.529625, 1.131470, 8.749343, 1.760874
6.570280, 0.519829, 1.115003, 9.465189, 1.797488
6.570480, 0.514214, 1.123236, 10.058197, 1.830034
6.570680, 0.540002, 1.127353, 10.477538, 1.858512
6.570880, 0.582818, 1.119119, 10.769806, 1.866649
6.571080, 0.597131, 1.115003, 10.926530, 1.854444
6.571280, 0.560143, 1.094418, 10.918058, 1.846308
6.571480, 0.488243, 1.094418, 10.769806, 1.793420
6.571680, 0.419333, 1.094418, 10.452123, 1.756806
6.571880, 0.379232, 1.090301, 9.994660, 1.687646
6.572080, 0.351400, 1.090301, 9.384709, 1.642895
6.572280, 0.301534, 1.057366, 8.634977, 1.565598
6.572480, 0.214984, 1.057366, 7.775116, 1.488301
6.572680, 0.109117, 1.061483, 6.817832, 1.378458
6.572880, 0.022080, 1.045016, 5.750417, 1.276752
6.573080, -0.025742, 1.040899, 4.589816, 1.199455
6.573280, -0.057481, 1.020315, 3.391093, 1.077408
6.573480, -0.117174, 1.016198, 2.145776, 0.975701
6.573680, -0.224018, 1.007964, 0.883516, 0.873995
6.573880, -0.348653, 1.003847, -0.353329, 0.760084
6.574080, -0.444114, 0.983263, -1.585938, 0.670582
6.574280, -0.492180, 0.975029, -2.797369, 0.568876
6.574480, -0.509270, 0.975029, -3.945263, 0.483443
6.574680, -0.528130, 0.958562, -4.995734, 0.410214
6.574880, -0.563134, 0.958562, -5.961490, 0.332917
6.575080, -0.590570, 0.962678, -6.821351, 0.292235
6.575280, -0.587030, 0.942094, -7.537197, 0.243416
6.575480, -0.556970, 0.937977, -8.130205, 0.206801
6.575680, -0.523796, 0.929743, -8.574961, 0.178324
6.575881, -0.511009, 0.933860, -8.875700, 0.166119
6.576081, -0.513024, 0.937977, -9.032424, 0.174255
6.576281, -0.507897, 0.946211, -8.998538, 0.190528
6.576481, -0.478874, 0.921510, -8.820635, 0.227143
6.576681, -0.418601, 0.921510, -8.494481, 0.263757
6.576881, -0.334371, 0.933860, -8.032782, 0.308508
6.577081, -0.247425, 0.925627, -7.397416, 0.373600
6.577281, -0.182391, 0.933860, -6.630742, 0.459033
6.577481, -0.147204, 0.937977, -5.766644, 0.552603
6.577681, -0.117540, 0.925627, -4.788181, 0.654309
6.577881, -0.061234, 0.954445, -3.699588, 0.756016
6.578081, 0.027817, 0.983263, -2.572873, 0.873995
6.578281, 0.120409, 0.983263, -1.336028, 0.991974
6.578481, 0.181903, 1.012081, -0.086475, 1.085544
6.578681, 0.217151, 1.016198, 1.124955, 1.203523
6.578881, 0.263416, 1.032665, 2.378744, 1.288957
6.579081, 0.342519, 1.069717, 3.611353, 1.374390
6.579281, 0.431601, 1.082068, 4.801605, 1.463892
6.579481, 0.495750, 1.098535, 5.919848, 1.549325
6.579681, 0.528313, 1.123236, 6.974555, 1.606281
6.579881, 0.543694, 1.139704, 7.919132, 1.683577
6.580081, 0.549676, 1.143821, 8.749343, 1.744601
6.580281, 0.547601, 1.139704, 9.482132, 1.801557
6.580481, 0.546715, 1.139704, 10.066668, 1.825966
6.580681, 0.554589, 1.127353, 10.494481, 1.850376
6.580881, 0.558770, 1.127353, 10.799457, 1.858512
6.581081, 0.539849, 1.123236, 10.926530, 1.858512
6.581281, 0.501976, 1.115003, 10.926530, 1.830034
6.581481, 0.464164, 1.102652, 10.769806, 1.797488
6.581682, 0.433524, 1.090301, 10.435180, 1.764942
6.581882, 0.398276, 1.086185, 9.973481, 1.707987
6.582082, 0.345541, 1.077951, 9.376237, 1.626622
6.582282, 0.283894, 1.073834, 8.647685, 1.549325
6.582482, 0.223682, 1.069717, 7.783588, 1.459823
6.582682, 0.153368, 1.045016, 6.805124, 1.370322
6.582882, 0.058030, 1.020315, 5.725003, 1.268616
6.583082, -0.055222, 1.016198, 4.594052, 1.195387
6.583282, -0.151965, 1.007964, 3.403800, 1.089612
6.583482, -0.206195, 1.007964, 2.141540, 0.983838
6.583682, -0.234119, 0.991496, 0.875045, 0.865858
6.583882, -0.271717, 0.987380, -0.357565, 0.764152
6.584082, -0.341573, 0.962678, -1.611353, 0.670582
6.584282, -0.431907, 0.962678, -2.801604, 0.581081
6.584482, -0.506462, 0.958562, -3.957970, 0.487511
6.584682, -0.540948, 0.942094, -4.999970, 0.410214
6.584882, -0.545922, 0.937977, -5.978433, 0.345122
6.585082, -0.550439, 0.942094, -6.812880, 0.292235
6.585282, -0.565759, 0.937977, -7.541432, 0.231211
6.585482, -0.579217, 0.933860, -8.142912, 0.210870
6.585682, -0.574609, 0.925627, -8.570725, 0.190528
6.585882, -0.541314, 0.937977, -8.875700, 0.166119
6.586082, -0.484855, 0.933860, -9.011245, 0.174255
6.586282, -0.431113, 0.933860, -8.998538, 0.190528
6.586482, -0.404562, 0.937977, -8.816399, 0.219006
6.586682, -0.405142, 0.925627, -8.490245, 0.271893
6.586882, -0.404746, 0.917393, -8.020074, 0.324781
6.587082, -0.366873, 0.929743, -7.397416, 0.377668
6.587282, -0.282551, 0.942094, -6.618034, 0.459033
6.587483, -0.181994, 0.929743, -5.749701, 0.540398
6.587683, -0.104021, 0.962678, -4.775474, 0.633968
6.587883, -0.061265, 0.958562, -3.712295, 0.743811
6.588083, -0.026780, 0.975029, -2.555930, 0.869927
6.588283, 0.038376, 0.999730, -1.340263, 0.983838
6.588483, 0.142870, 1.020315, -0.086475, 1.073339
6.588683, 0.252277, 1.032665, 1.137663, 1.183182
6.588883, 0.329641, 1.053250, 2.378744, 1.272684
6.589083, 0.369802, 1.065600, 3.619825, 1.382527
6.589283, 0.387228, 1.086185, 4.797369, 1.459823
6.589483, 0.407553, 1.094418, 5.915612, 1.528984
6.589683, 0.453269, 1.094418, 6.978791, 1.691714
6.589883, 0.519249, 1.119119, 7.906425, 1.769011
6.590083, 0.573785, 1.123236, 8.757815, 1.736465
6.590283, 0.587732, 1.139704, 9.482132, 1.777147
6.590483, 0.569574, 1.135587, 10.045489, 1.817830
6.590683, 0.556390, 1.127353, 10.486009, 1.838171
6.590883, 0.566278, 1.123236, 10.790985, 1.850376
6.591083, 0.577234, 1.102652, 10.922294, 1.846308
6.591283, 0.552544, 1.098535, 10.939237, 1.821898
6.591483, 0.488487, 1.086185, 10.778278, 1.801557
6.591683, 0.415061, 1.094418, 10.447888, 1.752738
6.591883, 0.356802, 1.090301, 9.981953, 1.699850
6.592083, 0.314931, 1.082068, 9.380473, 1.630690
6.592283, 0.278950, 1.069717, 8.651921, 1.549325
6.592483, 0.238544, 1.061483, 7.787823, 1.463892
6.592683, 0.181598, 1.073834, 6.822067, 1.354049
6.592883, 0.099718, 1.069717, 5.775832, 1.252343
6.593083, -0.001663, 1.065600, 4.615231, 1.142500
6.593284, -0.107195, 1.049133, 3.424979, 1.052998
6.593484, -0.201343, 1.036782, 2.171191, 0.943155
6.593684, -0.279133, 1.024431, 0.908931, 0.841449
6.593884, -0.338613, 1.007964, -0.332150, 0.727538
6.594084, -0.382406, 0.979146, -1.594410, 0.646173
6.594284, -0.419974, 0.983263, -2.797369, 0.556671
6.594484, -0.459373, 0.970912, -3.928320, 0.475306
6.594684, -0.503502, 0.979146, -4.978791, 0.393941
6.594884, -0.549798, 0.966795, -5.953018, 0.341054
6.595084, -0.582300, 0.954445, -6.821351, 0.267825
6.595284, -0.579370, 0.946211, -7.545668, 0.239347
6.595484, -0.543847, 0.925627, -8.130205, 0.202733
6.595684, -0.509850, 0.937977, -8.583432, 0.178324
6.595884, -0.501671, 0.950328, -8.884172, 0.166119
6.596084, -0.502495, 0.946211, -9.019716, 0.162051
6.596284, -0.479576, 0.942094, -8.994302, 0.190528
