13.500211,-0.049142,1.010877,0.029197,,,
13.500461,-0.049557,1.00948,0.029662,-0.052584489,1.000106958,0.027529474
13.500711,-0.052547,1.013259,0.029352,,,
13.500961,-0.053211,1.018106,0.030824,,,
13.501211,-0.057197,1.017366,0.028267,,,
13.501461,-0.053128,1.014656,0.025089,,,
13.501711,-0.057529,1.015559,0.030282,,,
13.501961,-0.051633,1.012273,0.032064,,,
13.502211,-0.049391,1.010302,0.029584,,,
13.502461,-0.048228,1.005866,0.029042,,,
13.502711,-0.050886,1.006359,0.034854,,,
13.502961,-0.053377,1.006359,0.036249,,,
13.503211,-0.055453,1.000691,0.034001,,,
13.503461,-0.055952,0.999787,0.034079,,,
13.503712,-0.049474,0.997816,0.029119,,,
13.503962,-0.049972,1.001266,0.027337,,,
13.504212,-0.046982,0.99683,0.027879,,,
13.504462,-0.054789,0.987794,0.027724,,,
13.504712,-0.055038,0.990751,0.026174,,,
13.504962,-0.054041,0.987629,0.021912,,,
13.505212,-0.049225,0.984179,0.024934,,,
13.505462,-0.050387,0.989108,0.021214,,,
13.505712,-0.051301,0.989683,0.020362,,,
13.505962,-0.050553,0.985576,0.024779,,,
13.506212,-0.053045,0.983604,0.030127,,,
13.506462,-0.052214,0.980729,0.026794,,,
13.506712,-0.051301,0.983358,0.024779,,,
13.506962,-0.052214,0.982947,0.023694,,,
13.507212,-0.051633,0.982619,0.027724,,,
13.507462,-0.050803,0.988944,0.028732,,,
13.507712,-0.054706,0.988862,0.027492,,,
13.507962,-0.048145,0.989683,0.024004,,,
13.508212,-0.04391,0.998144,0.027647,,,
13.508462,-0.050055,1.000526,0.026794,,,
13.508713,-0.048477,0.999294,0.027879,,,
13.508963,-0.049059,1.002991,0.025864,,,
13.509213,-0.050138,1.008084,0.027802,,,
13.509463,-0.049308,1.013998,0.026949,,,
13.509713,-0.054789,1.017613,0.028654,,,
13.509963,-0.054872,1.01482,0.029429,,,
13.510213,-0.053377,1.015395,0.026407,,,
13.510463,-0.05263,1.017695,0.027414,,,
13.510713,-0.052547,1.014902,0.028732,,,
13.510963,-0.053626,1.019667,0.027879,,,
13.511213,-0.052713,1.016709,0.028577,,,
13.511463,-0.05346,1.013998,0.027647,,,
13.511713,-0.051384,1.016709,0.028887,,,
13.511963,-0.055287,1.022706,0.031289,,,
13.512213,-0.05919,1.016134,0.031522,,,
13.512463,-0.056367,1.009809,0.032374,,,
13.512713,-0.054291,1.011288,0.032064,,,
13.512963,-0.055869,1.005702,0.032297,,,
13.513213,-0.054955,1.004552,0.028422,,,
13.513463,-0.053792,1.00028,0.027802,,,
13.513714,-0.050803,0.995351,0.028887,,,
13.513964,-0.053377,0.993298,0.029042,,,
13.514214,-0.060768,0.995351,0.022532,,,
13.514464,-0.056533,0.987958,0.025477,,,
13.514714,-0.049557,0.985001,0.028344,,,
13.514964,-0.051052,0.983604,0.032762,,,
13.515214,-0.051965,0.981304,0.025554,,,
13.515464,-0.053875,0.98114,0.026872,,,
13.515714,-0.044076,0.983851,0.030282,,,
13.515964,-0.047149,0.984754,0.026407,,,
13.516214,-0.051218,0.981879,0.028422,,,
13.516464,-0.052048,0.979497,0.026639,,,
13.516714,-0.048643,0.990094,0.034544,,,
13.516964,-0.054041,0.985412,0.028809,,,
13.517214,-0.056367,0.989026,0.028189,,,
13.517464,-0.053792,0.991162,0.027957,,,
13.517714,-0.046816,0.99494,0.027724,,,
13.517964,-0.045654,0.99798,0.029119,,,
13.518214,-0.046069,0.998226,0.027259,,,
13.518464,-0.044159,0.998884,0.026174,,,
13.518715,-0.047564,1.001184,0.029817,,,
13.518965,-0.052713,1.005784,0.030359,,,
13.519215,-0.055204,1.009398,0.026949,,,
13.519465,-0.055785,1.013259,0.023229,,,
13.519715,-0.052713,1.015148,0.027957,,,
13.519965,-0.048311,1.013095,0.029584,,,
13.520215,-0.050886,1.01827,0.031212,,,
13.520465,-0.049474,1.013998,0.029197,,,
13.520715,-0.051799,1.018106,0.029972,,,
13.520965,-0.052381,1.020734,0.025554,,,
13.521215,-0.051799,1.022542,0.024314,,,
13.521465,-0.050387,1.01252,0.026252,,,
13.521715,-0.048145,1.010877,0.026252,,,
13.521965,-0.050221,1.013916,0.025477,,,
13.522215,-0.051799,1.01022,0.026407,,,
13.522465,-0.051301,1.007427,0.019664,,,
13.522715,-0.053792,1.007427,0.024392,,,
13.522965,-0.053294,1.010302,0.027259,,,
13.523215,-0.052381,1.003319,0.032064,,,
13.523465,-0.047149,1.002005,0.023849,,,
13.523716,-0.053377,0.997323,0.029429,,,
13.523966,-0.058941,0.99149,0.028189,,,
13.524216,-0.055952,0.987712,0.025787,,,
13.524466,-0.055287,0.987383,0.026019,,,
13.524716,-0.054789,0.988122,0.029894,,,
13.524966,-0.050969,0.993955,0.028344,,,
13.525216,-0.051467,0.987465,0.029352,,,
13.525466,-0.051384,0.986315,0.028112,,,
13.525716,-0.049557,0.989847,0.025244,,,
13.525966,-0.055702,0.987465,0.027879,,,
13.526216,-0.054789,0.976868,0.026019,,,
13.526466,-0.051384,0.982619,0.031522,,,
13.526716,-0.049972,0.987219,0.028887,,,
13.526966,-0.052713,0.987383,0.034001,,,
13.527216,-0.056367,0.98878,0.036171,,,
13.527466,-0.059107,0.994119,0.031212,,,
13.527716,-0.055619,0.997158,0.028344,,,
13.527966,-0.054623,0.997323,0.030824,,,
13.528216,-0.059938,1.00562,0.029662,,,
13.528466,-0.055121,1.01178,0.028654,,,
13.528717,-0.055121,1.011041,0.029429,,,
13.528967,-0.054457,1.007591,0.030514,,,
13.529217,-0.050387,1.006687,0.028034,,,
13.529467,-0.054041,1.010548,0.027802,,,
13.529717,-0.059107,1.010466,0.030437,,,
13.529967,-0.05645,1.004962,0.029197,,,
13.530217,-0.050553,1.002252,0.026174,,,
13.530467,-0.049308,1.005291,0.025167,,,
13.530717,-0.05047,1.003402,0.026484,,,
13.530967,-0.052048,1.002087,0.032297,,,
13.531217,-0.048062,1.00143,0.031212,,,
13.531467,-0.044159,1.004387,0.029894,,,
13.531717,-0.053045,1.002169,0.023772,,,
13.531967,-0.05155,1.00258,0.025399,,,
13.532217,-0.048062,1.003648,0.029042,,,
13.532467,-0.049391,1.007837,0.025012,,,
13.532717,-0.050304,1.007262,0.023539,,,
13.532967,-0.052464,1.000773,0.027259,,,
13.533217,-0.048311,0.997733,0.025942,,,
13.533467,-0.049806,0.999787,0.025864,,,
13.533718,-0.046816,1.000526,0.025554,,,
13.533968,-0.049557,0.999212,0.022454,,,
13.534218,-0.048976,1.004141,0.024702,,,
13.534468,-0.053045,0.998966,0.027957,,,
13.534718,-0.055453,1.000937,0.032142,,,
13.534968,-0.056201,0.999212,0.025787,,,
13.535218,-0.060021,0.998719,0.026097,,,
13.535468,-0.057446,0.996912,0.026562,,,
13.535718,-0.050803,1.001676,0.026252,,,
13.535968,-0.04773,0.999212,0.024237,,,
13.536218,-0.053709,0.997487,0.023307,,,
13.536468,-0.058028,0.997405,0.026717,,,
13.536718,-0.061017,1.001184,0.027879,,,
13.536968,-0.062097,0.999048,0.029584,,,
13.537218,-0.059523,0.999376,0.028034,,,
13.537468,-0.055785,1.001923,0.031522,,,
13.537718,-0.054041,1.00373,0.030824,,,
13.537968,-0.058111,1.002169,0.028499,,,
13.538218,-0.057446,1.000444,0.025089,,,
13.538468,-0.057114,1.000609,0.026717,,,
13.538719,-0.052547,1.001184,0.025089,,,
13.538969,-0.053958,0.998637,0.028344,,,
13.539219,-0.055204,0.999212,0.026252,,,
13.539469,-0.051633,1.00028,0.025709,,,
13.539719,-0.050553,0.99798,0.032529,,,
13.539969,-0.046567,0.999459,0.028499,,,
13.540219,-0.04964,1.000526,0.027879,,,
13.540469,-0.050055,0.99683,0.025942,,,
13.540719,-0.056948,0.996337,0.028344,,,
13.540969,-0.051716,0.99683,0.029042,,,
13.541219,-0.048643,1.00562,0.024934,,,
13.541469,-0.049308,1.002827,0.024779,,,
13.541719,-0.044159,0.998884,0.026252,,,
13.541969,-0.048643,1.000691,0.020827,,,
13.542219,-0.049972,1.00143,0.019897,,,
13.542469,-0.052464,1.003237,0.023927,,,
13.542719,-0.053211,0.995926,0.024934,,,
13.542969,-0.050304,0.998391,0.026562,,,
13.543219,-0.052297,1.003484,0.024469,,,
13.543469,-0.050304,1.005373,0.025012,,,
13.54372,-0.049972,1.001348,0.023074,,,
13.54397,-0.049889,1.00028,0.022299,,,
13.54422,-0.053958,1.003319,0.026872,,,
13.54447,-0.053543,1.007262,0.028344,,,
13.54472,-0.048893,1.006523,0.027879,,,
13.54497,-0.051716,1.003237,0.029972,,,
13.54522,-0.050886,1.002252,0.029274,,,
13.54547,-0.050886,1.002909,0.028112,,,
13.54572,-0.053875,1.004141,0.030514,,,
13.54597,-0.055038,1.00603,0.030282,,,
13.54622,-0.056284,1.003237,0.029197,,,
13.54647,-0.053211,1.002909,0.028809,,,
13.54672,-0.053792,1.00258,0.029739,,,
13.54697,-0.058028,1.004059,0.025864,,,
13.54722,-0.056035,1.000773,0.026174,,,
13.54747,-0.055121,0.999376,0.025012,,,
13.54772,-0.055287,1.002498,0.025399,,,
13.54797,-0.048643,1.001266,0.025864,,,
13.54822,-0.055038,0.999541,0.026562,,,
13.54847,-0.056533,0.999048,0.028809,,,
13.548721,-0.054706,0.998144,0.027879,,,
13.548971,-0.053294,0.999705,0.025942,,,
13.549221,-0.051965,1.001841,0.027182,,,
13.549471,-0.049308,0.998966,0.021912,,,
13.549721,-0.052796,0.996255,0.026174,,,
13.549971,-0.053958,0.998391,0.026329,,,
13.550221,-0.055785,0.996255,0.025632,,,
13.550471,-0.057363,0.996173,0.024857,,,
13.550721,-0.051467,0.996583,0.026252,,,
13.550971,-0.049225,1.001348,0.030204,,,
13.551221,-0.056201,1.001019,0.027569,,,
13.551471,-0.056118,0.998391,0.026252,,,
13.551721,-0.056533,0.995269,0.024624,,,
13.551971,-0.051135,0.997405,0.023849,,,
13.552221,-0.05346,0.997405,0.023307,,,
13.552471,-0.059107,1.004962,0.024624,,,
13.552721,-0.05728,1.001101,0.025554,,,
13.552971,-0.053792,0.999212,0.024934,,,
13.553221,-0.048311,1.004223,0.021679,,,
13.553471,-0.047564,1.004305,0.022997,,,
13.553722,-0.053626,1.002334,0.029662,,,
